timestamp_utc,load_mwh,hedge_unhedged_mwh,hedge_coarse_cal_mwh,hedge_granular_mwh,R_DA_UNHEDGED,R_DA_COARSE_CAL,R_DA_GRANULAR,day_ahead_price_eur_mwh
2024-11-13T04:00:00Z,0.5156789999999999,0.0,1.0979940165499638,1.1640371933108506,0.5156789999999999,-0.5823150165499639,-0.6483581933108508,119.0
2024-11-13T04:15:00Z,0.53918,0.0,1.0979940165499638,1.1640371933108506,0.53918,-0.5588140165499638,-0.6248571933108507,119.0
2024-11-13T04:30:00Z,0.586055,0.0,1.0979940165499638,1.1640371933108506,0.586055,-0.5119390165499638,-0.5779821933108507,119.0
2024-11-13T04:45:00Z,0.668071,0.0,1.0979940165499638,1.1640371933108506,0.668071,-0.4299230165499638,-0.4959661933108507,119.0
2024-11-13T05:00:00Z,0.7917499999999998,0.0,1.0979940165499638,1.1640371933108506,0.7917499999999998,-0.3062440165499639,-0.3722871933108508,131.1
2024-11-13T05:15:00Z,0.942758,0.0,1.0979940165499638,1.1640371933108506,0.942758,-0.15523601654996377,-0.22127919331085066,131.1
2024-11-13T05:30:00Z,1.100502,0.0,1.0979940165499638,1.1640371933108506,1.100502,0.002507983450036333,-0.06353519331085056,131.1
2024-11-13T05:45:00Z,1.244846,0.0,1.0979940165499638,1.1640371933108506,1.244846,0.14685198345003614,0.08080880668914925,131.1
2024-11-13T06:00:00Z,1.360034,0.0,1.0979940165499638,1.1640371933108506,1.360034,0.2620399834500362,0.19599680668914932,164.78
2024-11-13T06:15:00Z,1.448621,0.0,1.0979940165499638,1.1640371933108506,1.448621,0.3506269834500362,0.2845838066891493,164.78
2024-11-13T06:30:00Z,1.5165860000000002,0.0,1.0979940165499638,1.1640371933108506,1.5165860000000002,0.41859198345003645,0.35254880668914956,164.78
2024-11-13T06:45:00Z,1.570543,0.0,1.0979940165499638,1.1640371933108506,1.570543,0.47254898345003626,0.4065058066891494,164.78
2024-11-13T07:00:00Z,1.616171,0.0,1.5691057262391754,1.6977440060828393,1.616171,0.04706527376082459,-0.08157300608283924,225.45
2024-11-13T07:15:00Z,1.651761,0.0,1.5691057262391754,1.6977440060828393,1.651761,0.0826552737608246,-0.04598300608283923,225.45
2024-11-13T07:30:00Z,1.672833,0.0,1.5691057262391754,1.6977440060828393,1.672833,0.10372727376082458,-0.02491100608283925,225.45
2024-11-13T07:45:00Z,1.677226,0.0,1.5691057262391754,1.6977440060828393,1.677226,0.10812027376082467,-0.020518006082839158,225.45
2024-11-13T08:00:00Z,1.662182,0.0,1.5691057262391754,1.6977440060828393,1.662182,0.09307627376082461,-0.035562006082839215,227.43
2024-11-13T08:15:00Z,1.634866,0.0,1.5691057262391754,1.6977440060828393,1.634866,0.0657602737608245,-0.06287800608283933,227.43
2024-11-13T08:30:00Z,1.600577,0.0,1.5691057262391754,1.6977440060828393,1.600577,0.03147127376082448,-0.09716700608283935,227.43
2024-11-13T08:45:00Z,1.569645,0.0,1.5691057262391754,1.6977440060828393,1.569645,0.0005392737608245213,-0.1280990060828393,227.43
2024-11-13T09:00:00Z,1.5471079999999997,0.0,1.5691057262391754,1.6977440060828393,1.5471079999999997,-0.02199772623917573,-0.15063600608283956,200.8
2024-11-13T09:15:00Z,1.532647,0.0,1.5691057262391754,1.6977440060828393,1.532647,-0.03645872623917534,-0.16509700608283917,200.8
2024-11-13T09:30:00Z,1.526139,0.0,1.5691057262391754,1.6977440060828393,1.526139,-0.04296672623917552,-0.17160500608283935,200.8
2024-11-13T09:45:00Z,1.527671,0.0,1.5691057262391754,1.6977440060828393,1.527671,-0.041434726239175435,-0.17007300608283926,200.8
2024-11-13T10:00:00Z,1.53566,0.0,1.5691057262391754,1.6977440060828393,1.53566,-0.03344572623917541,-0.16208400608283924,177.7
2024-11-13T10:15:00Z,1.548763,0.0,1.5691057262391754,1.6977440060828393,1.548763,-0.020342726239175546,-0.14898100608283937,177.7
2024-11-13T10:30:00Z,1.567179,0.0,1.5691057262391754,1.6977440060828393,1.567179,-0.001926726239175336,-0.13056500608283916,177.7
2024-11-13T10:45:00Z,1.5907649999999998,0.0,1.5691057262391754,1.6977440060828393,1.5907649999999998,0.021659273760824327,-0.1069790060828395,177.7
2024-11-13T11:00:00Z,1.6173559999999998,0.0,1.5691057262391754,1.6977440060828393,1.6173559999999998,0.04825027376082436,-0.08038800608283947,160.99
2024-11-13T11:15:00Z,1.641091,0.0,1.5691057262391754,1.6977440060828393,1.641091,0.07198527376082464,-0.056653006082839186,160.99
2024-11-13T11:30:00Z,1.65422,0.0,1.5691057262391754,1.6977440060828393,1.65422,0.08511427376082459,-0.04352400608283924,160.99
2024-11-13T11:45:00Z,1.651539,0.0,1.5691057262391754,1.6977440060828393,1.651539,0.08243327376082465,-0.04620500608283917,160.99
2024-11-13T12:00:00Z,1.627728,0.0,1.5691057262391754,1.6977440060828393,1.627728,0.05862227376082463,-0.0700160060828392,162.07
2024-11-13T12:15:00Z,1.588516,0.0,1.5691057262391754,1.6977440060828393,1.588516,0.019410273760824603,-0.10922800608283922,162.07
2024-11-13T12:30:00Z,1.5409909999999998,0.0,1.5691057262391754,1.6977440060828393,1.5409909999999998,-0.028114726239175658,-0.15675300608283949,162.07
2024-11-13T12:45:00Z,1.494361,0.0,1.5691057262391754,1.6977440060828393,1.494361,-0.07474472623917539,-0.2033830060828392,162.07
2024-11-13T13:00:00Z,1.453745,0.0,1.5691057262391754,1.6977440060828393,1.453745,-0.11536072623917537,-0.2439990060828392,159.9
2024-11-13T13:15:00Z,1.420776,0.0,1.5691057262391754,1.6977440060828393,1.420776,-0.1483297262391754,-0.2769680060828392,159.9
2024-11-13T13:30:00Z,1.394203,0.0,1.5691057262391754,1.6977440060828393,1.394203,-0.17490272623917535,-0.3035410060828392,159.9
2024-11-13T13:45:00Z,1.371457,0.0,1.5691057262391754,1.6977440060828393,1.371457,-0.1976487262391755,-0.32628700608283934,159.9
2024-11-13T14:00:00Z,1.352939,0.0,1.5691057262391754,1.6977440060828393,1.352939,-0.21616672623917554,-0.34480500608283937,165.6
2024-11-13T14:15:00Z,1.33918,0.0,1.5691057262391754,1.6977440060828393,1.33918,-0.2299257262391754,-0.3585640060828392,165.6
2024-11-13T14:30:00Z,1.328786,0.0,1.5691057262391754,1.6977440060828393,1.328786,-0.2403197262391754,-0.36895800608283924,165.6
2024-11-13T14:45:00Z,1.3249350000000002,0.0,1.5691057262391754,1.6977440060828393,1.3249350000000002,-0.24417072623917524,-0.37280900608283907,165.6
2024-11-13T15:00:00Z,1.32664,0.0,1.5691057262391754,1.6977440060828393,1.32664,-0.2424657262391754,-0.3711040060828392,178.28
2024-11-13T15:15:00Z,1.3382999999999998,0.0,1.5691057262391754,1.6977440060828393,1.3382999999999998,-0.2308057262391756,-0.35944400608283944,178.28
2024-11-13T15:30:00Z,1.363599,0.0,1.5691057262391754,1.6977440060828393,1.363599,-0.20550672623917543,-0.33414500608283926,178.28
2024-11-13T15:45:00Z,1.409227,0.0,1.5691057262391754,1.6977440060828393,1.409227,-0.15987872623917543,-0.28851700608283926,178.28
2024-11-13T16:00:00Z,1.475395,0.0,1.5691057262391754,1.6977440060828393,1.475395,-0.09371072623917542,-0.22234900608283925,178.43
2024-11-13T16:15:00Z,1.5575360000000005,0.0,1.5691057262391754,1.6977440060828393,1.5575360000000005,-0.01156972623917496,-0.1402080060828388,178.43
2024-11-13T16:30:00Z,1.6490550000000002,0.0,1.5691057262391754,1.6977440060828393,1.6490550000000002,0.07994927376082472,-0.048689006082839104,178.43
2024-11-13T16:45:00Z,1.74274,0.0,1.5691057262391754,1.6977440060828393,1.74274,0.17363427376082452,0.04499599391716069,178.43
2024-11-13T17:00:00Z,1.832484,0.0,1.5691057262391754,1.6977440060828393,1.832484,0.26337827376082457,0.13473999391716074,173.9
2024-11-13T17:15:00Z,1.913246,0.0,1.5691057262391754,1.6977440060828393,1.913246,0.34414027376082457,0.21550199391716074,173.9
2024-11-13T17:30:00Z,1.9822,0.0,1.5691057262391754,1.6977440060828393,1.9822,0.4130942737608245,0.2844559939171607,173.9
2024-11-13T17:45:00Z,2.037155,0.0,1.5691057262391754,1.6977440060828393,2.037155,0.4680492737608244,0.33941099391716056,173.9
2024-11-13T18:00:00Z,2.074349,0.0,1.5691057262391754,1.6977440060828393,2.074349,0.5052432737608248,0.37660499391716096,161.79
2024-11-13T18:15:00Z,2.090117,0.0,1.5691057262391754,1.6977440060828393,2.090117,0.5210112737608243,0.3923729939171605,161.79
2024-11-13T18:30:00Z,2.080096,0.0,1.5691057262391754,1.6977440060828393,2.080096,0.5109902737608247,0.3823519939171609,161.79
2024-11-13T18:45:00Z,2.040324,0.0,1.5691057262391754,1.6977440060828393,2.040324,0.4712182737608246,0.34257999391716076,161.79
2024-11-13T19:00:00Z,1.971153,0.0,1.0979940165499638,1.1640371933108506,1.971153,0.8731589834500362,0.8071158066891493,125.22
2024-11-13T19:15:00Z,1.880808,0.0,1.0979940165499638,1.1640371933108506,1.880808,0.7828139834500363,0.7167708066891494,125.22
2024-11-13T19:30:00Z,1.7837680000000002,0.0,1.0979940165499638,1.1640371933108506,1.7837680000000002,0.6857739834500365,0.6197308066891496,125.22
2024-11-13T19:45:00Z,1.692536,0.0,1.0979940165499638,1.1640371933108506,1.692536,0.5945419834500363,0.5284988066891494,125.22
2024-11-13T20:00:00Z,1.617381,0.0,1.0979940165499638,1.1640371933108506,1.617381,0.5193869834500362,0.4533438066891493,114.86
2024-11-13T20:15:00Z,1.554915,0.0,1.0979940165499638,1.1640371933108506,1.554915,0.4569209834500363,0.3908778066891494,114.86
2024-11-13T20:30:00Z,1.498751,0.0,1.0979940165499638,1.1640371933108506,1.498751,0.4007569834500362,0.3347138066891493,114.86
2024-11-13T20:45:00Z,1.4421579999999998,0.0,1.0979940165499638,1.1640371933108506,1.4421579999999998,0.34416398345003607,0.2781208066891492,114.86
2024-11-13T21:00:00Z,1.379814,0.0,1.0979940165499638,1.1640371933108506,1.379814,0.28181998345003634,0.21577680668914945,113.51
