timestamp_utc,load_mwh,hedge_coarse_cal_mwh,hedge_granular_mwh,hedge_unhedged_mwh
2024-02-03T11:15:00Z,2.173053,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T11:30:00Z,2.188886,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T11:45:00Z,2.190936,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T12:00:00Z,2.1734120000000003,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T12:15:00Z,2.140341,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T12:30:00Z,2.094895,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T12:45:00Z,2.041936,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T13:00:00Z,1.985539,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T13:15:00Z,1.929983,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T13:30:00Z,1.876218,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T13:45:00Z,1.828469,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T14:00:00Z,1.788024,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T14:15:00Z,1.755345,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T14:30:00Z,1.729648,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T14:45:00Z,1.7109929999999998,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T15:00:00Z,1.699663,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T15:15:00Z,1.705209,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T15:30:00Z,1.739754,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T15:45:00Z,1.815215,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T16:00:00Z,1.936482,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T16:15:00Z,2.08589,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T16:30:00Z,2.237942,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T16:45:00Z,2.366354,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T17:00:00Z,2.4537679999999997,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T17:15:00Z,2.504559,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T17:30:00Z,2.533108,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T17:45:00Z,2.550681,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T18:00:00Z,2.5663669999999996,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T18:15:00Z,2.567285,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T18:30:00Z,2.539062,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T18:45:00Z,2.464499,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T19:00:00Z,2.3361449999999997,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T19:15:00Z,2.173157,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T19:30:00Z,2.001365,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T19:45:00Z,1.848885,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T20:00:00Z,1.734981,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T20:15:00Z,1.655753,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T20:30:00Z,1.602959,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T20:45:00Z,1.567053,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T21:00:00Z,1.538794,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T21:15:00Z,1.511553,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T21:30:00Z,1.47886,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T21:45:00Z,1.4363439999999998,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T22:00:00Z,1.378725,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T22:15:00Z,1.308334,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T22:30:00Z,1.231448,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T22:45:00Z,1.153662,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T23:00:00Z,1.076055,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T23:15:00Z,1.00229,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T23:30:00Z,0.93223,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T23:45:00Z,0.86484,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T00:00:00Z,0.800114,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T00:15:00Z,0.741069,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T00:30:00Z,0.688576,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T00:45:00Z,0.6458189999999999,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T01:00:00Z,0.6146079999999999,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T01:15:00Z,0.592081,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T01:30:00Z,0.575075,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T01:45:00Z,0.563072,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T02:00:00Z,0.551806,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T02:15:00Z,0.541141,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T02:30:00Z,0.5319670000000001,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T02:45:00Z,0.524057,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T03:00:00Z,0.516262,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T03:15:00Z,0.510743,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T03:30:00Z,0.5076729999999999,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T03:45:00Z,0.506095,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T04:00:00Z,0.507539,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T04:15:00Z,0.510814,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T04:30:00Z,0.517124,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T04:45:00Z,0.5259459999999999,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T05:00:00Z,0.538228,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T05:15:00Z,0.552597,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T05:30:00Z,0.569751,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T05:45:00Z,0.5894560000000001,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T06:00:00Z,0.614611,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T06:15:00Z,0.650527,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T06:30:00Z,0.7071080000000001,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T06:45:00Z,0.7931239999999999,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T07:00:00Z,0.912584,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T07:15:00Z,1.057666,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T07:30:00Z,1.214318,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T07:45:00Z,1.368054,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T08:00:00Z,1.5097079999999998,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T08:15:00Z,1.6373699999999998,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T08:30:00Z,1.7517429999999998,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T08:45:00Z,1.853274,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T09:00:00Z,1.943732,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T09:15:00Z,2.027107,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T09:30:00Z,2.107036,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T09:45:00Z,2.190044,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T10:00:00Z,2.276346,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T10:15:00Z,2.359328,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T10:30:00Z,2.4278720000000003,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T10:45:00Z,2.47284,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T11:00:00Z,2.484806,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T11:15:00Z,2.4645329999999994,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T11:30:00Z,2.4141079999999997,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T11:45:00Z,2.335098,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T12:00:00Z,2.232585,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T12:15:00Z,2.113884,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T12:30:00Z,1.989706,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T12:45:00Z,1.871242,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T13:00:00Z,1.765462,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T13:15:00Z,1.673787,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T13:30:00Z,1.5957670000000002,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T13:45:00Z,1.53054,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T14:00:00Z,1.4777550000000002,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T14:15:00Z,1.4319799999999998,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T14:30:00Z,1.393213,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T14:45:00Z,1.35504,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T15:00:00Z,1.3188,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T15:15:00Z,1.2930529999999998,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T15:30:00Z,1.2886459999999995,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T15:45:00Z,1.319947,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T16:00:00Z,1.391655,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T16:15:00Z,1.493839,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T16:30:00Z,1.609075,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T16:45:00Z,1.721932,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T17:00:00Z,1.819068,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T17:15:00Z,1.901722,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T17:30:00Z,1.976332,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T17:45:00Z,2.0461259999999997,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T18:00:00Z,2.114172,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T18:15:00Z,2.1691680000000004,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T18:30:00Z,2.197084,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T18:45:00Z,2.180685,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T19:00:00Z,2.113969,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T19:15:00Z,2.011822,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T19:30:00Z,1.898679,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T19:45:00Z,1.795205,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T20:00:00Z,1.720089,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T20:15:00Z,1.665777,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T20:30:00Z,1.620806,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T20:45:00Z,1.572735,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T21:00:00Z,1.513466,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T21:15:00Z,1.441525,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T21:30:00Z,1.360783,1.0979940165499635,1.2332728517621387,0.0
2024-02-04T21:45:00Z,1.272987,1.0979940165499635,1.2332728517621387,0.0
