timestamp_utc,HB,GB,LB,total
2024-06-29T15:45:00Z,1.071665,0.11420999999999998,0.054495999999999996,1.2403710000000001
2024-06-29T16:00:00Z,1.105055,0.11570399999999997,0.060877999999999995,1.281637
2024-06-29T16:15:00Z,1.141245,0.11704799999999997,0.06770799999999999,1.3260010000000002
2024-06-29T16:30:00Z,1.177435,0.11794199999999998,0.07408999999999999,1.369467
2024-06-29T16:45:00Z,1.210825,0.11838599999999999,0.07897599999999999,1.4081869999999999
2024-06-29T17:00:00Z,1.237285,0.11838599999999999,0.08156799999999999,1.4372390000000002
2024-06-29T17:15:00Z,1.25608,0.11838599999999999,0.08196799999999999,1.456434
2024-06-29T17:30:00Z,1.26511,0.11868599999999997,0.080522,1.464318
2024-06-29T17:45:00Z,1.262345,0.11987999999999997,0.07758,1.459805
2024-06-29T18:00:00Z,1.247715,0.12211799999999999,0.07349199999999999,1.4433249999999997
2024-06-29T18:15:00Z,1.222655,0.1251,0.06870399999999999,1.4164590000000001
2024-06-29T18:30:00Z,1.189965,0.12778199999999998,0.06376799999999999,1.381515
2024-06-29T18:45:00Z,1.152375,0.12956999999999996,0.05913199999999999,1.3410769999999999
2024-06-29T19:00:00Z,1.11412,0.12971999999999997,0.05519399999999999,1.299034
2024-06-29T19:15:00Z,1.07933,0.12867599999999998,0.051902,1.2599079999999998
2024-06-29T19:30:00Z,1.05147,0.12658799999999998,0.049109999999999994,1.2271679999999998
2024-06-29T19:45:00Z,1.036875,0.12405599999999996,0.046667999999999994,1.2075989999999999
2024-06-29T20:00:00Z,1.036175,0.12121799999999998,0.044323999999999995,1.2017170000000001
2024-06-29T20:15:00Z,1.04104,0.11823599999999997,0.042179999999999995,1.2014559999999999
2024-06-29T20:30:00Z,1.03964,0.11540399999999999,0.04018599999999999,1.19523
2024-06-29T20:45:00Z,1.01948,0.11287199999999997,0.038341999999999994,1.1706940000000001
2024-06-29T21:00:00Z,0.97286,0.11048399999999998,0.036596,1.11994
2024-06-29T21:15:00Z,0.906745,0.10839599999999998,0.03505,1.050191
2024-06-29T21:30:00Z,0.831565,0.10630799999999997,0.033603999999999995,0.9714769999999999
2024-06-29T21:45:00Z,0.75852,0.10451999999999999,0.032307999999999996,0.8953479999999999
2024-06-29T22:00:00Z,0.69559,0.10258199999999999,0.031211999999999997,0.829384
2024-06-29T22:15:00Z,0.642775,0.10049399999999996,0.030213999999999998,0.7734829999999999
2024-06-29T22:30:00Z,0.596925,0.097962,0.029365999999999996,0.724253
2024-06-29T22:45:00Z,0.555205,0.09467999999999997,0.028617999999999998,0.678503
2024-06-29T23:00:00Z,0.51492,0.09080399999999998,0.028019999999999996,0.6337440000000001
2024-06-29T23:15:00Z,0.4774,0.08647799999999999,0.027521999999999998,0.5914
2024-06-29T23:30:00Z,0.444045,0.08260199999999998,0.027121999999999997,0.553769
2024-06-29T23:45:00Z,0.416255,0.07946999999999999,0.026773999999999996,0.5224989999999999
2024-06-30T00:00:00Z,0.396095,0.07753199999999998,0.026523999999999995,0.500151
2024-06-30T00:15:00Z,0.3822,0.07663799999999998,0.026275999999999997,0.485114
2024-06-30T00:30:00Z,0.37177,0.07604399999999999,0.026076,0.47389
2024-06-30T00:45:00Z,0.364105,0.07529999999999998,0.025875999999999996,0.465281
2024-06-30T01:00:00Z,0.357875,0.07395599999999998,0.025627999999999998,0.45745899999999995
2024-06-30T01:15:00Z,0.35301,0.07231199999999999,0.025377999999999998,0.4507
2024-06-30T01:30:00Z,0.348845,0.07082399999999998,0.025177999999999996,0.444847
2024-06-30T01:45:00Z,0.346745,0.06962999999999998,0.024929999999999997,0.441305
2024-06-30T02:00:00Z,0.346745,0.06918599999999998,0.02473,0.44066099999999997
2024-06-30T02:15:00Z,0.347445,0.06932999999999999,0.024629999999999996,0.441405
2024-06-30T02:30:00Z,0.348145,0.06947999999999999,0.024679999999999997,0.44230499999999995
2024-06-30T02:45:00Z,0.346745,0.06962999999999998,0.024929999999999997,0.441305
2024-06-30T03:00:00Z,0.34398,0.06947999999999999,0.025528,0.438988
2024-06-30T03:15:00Z,0.339815,0.06903599999999999,0.026473999999999998,0.43532499999999996
